SubClass,Zoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodel,RoofStyle,RoofMat,Exterior1,Exterior2,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
120,RL,24,2283,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,5,7,1967,1976,Gable,CompShg,Plywood,Brk Cmn,None,0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,1057,0,0,1511,1,0,2,0,2,1,TA,4,Typ,0,,Attchd,1976,Unf,1,TA,TA,Y,0,29,0,0,0,0,,,,0,4,2006,WD,Normal,138500
80,RL,78,12093,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1974,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1142,729,0,1878,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984,Fin,2,TA,TA,Y,270,112,0,0,147,0,,,,0,1,2007,WD,Abnorml,179000
60,RL,.,9723,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1368,582,0,1485,1,0,2,1,3,1,Gd,7,Typ,1,TA,BuiltIn,2001,Fin,3,TA,TA,Y,170,116,0,0,0,0,,,,0,1,2008,WD,Normal,275000
190,RM,60,11343,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,6,2000,1950,Gable,CompShg,VinylSd,AsbShng,None,0,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,1248,1045,0,1801,0,0,2,0,4,2,TA,11,Typ,0,,Detchd,1971,Unf,2,TA,TA,N,0,0,114,0,0,0,,,,0,4,2010,WD,Normal,123500
20,RL,70,8254,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,5,1987,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1508,0,0,1201,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005,RFn,2,TA,TA,Y,194,35,0,0,0,0,,,,0,4,2007,WD,Normal,250000
20,RL,61,33986,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1987,1994,Gable,CompShg,Plywood,Plywood,None,0,TA,Fa,PConc,TA,TA,Mn,ALQ,Unf,GasA,TA,Y,SBrkr,1678,0,0,1201,1,0,1,1,3,1,Gd,6,Mod,2,TA,Attchd,1977,RFn,2,TA,TA,P,692,90,0,0,0,0,,GdPrv,,0,5,2007,WD,Normal,197000
190,RM,56,7748,Pave,Gr,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,6,2004,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,1086,868,0,1516,0,0,2,0,4,2,Fa,9,Typ,0,,Detchd,1993,Unf,2,TA,TA,P,0,6,28,0,0,0,,,,0,4,2006,WD,Normal,112500
60,RL,73,9804,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1343,521,0,1350,0,0,3,0,3,1,Gd,7,Typ,1,Gd,BuiltIn,2007,RFn,3,TA,TA,Y,146,60,0,0,0,0,,,,0,7,2008,WD,Normal,258000
20,RL,.,12496,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1991,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,ALQ,Rec,GasA,TA,Y,SBrkr,1102,0,0,1295,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1960,RFn,1,TA,TA,Y,357,0,0,0,0,0,,GdWo,,0,4,2008,WD,Normal,142000
120,FV,40,3609,Pave,Pa,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,1992,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1354,0,0,1576,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,RFn,2,TA,TA,Y,0,241,0,0,0,0,,,,0,8,2007,New,Partial,195000
120,FV,42,4388,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,1999,2001,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,1421,0,0,1502,1,0,1,1,2,1,Ex,5,Typ,1,TA,Attchd,2001,Fin,2,TA,TA,Y,157,58,0,0,0,0,,,,0,9,2008,WD,Normal,291000
20,RL,160,20003,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,7,2007,1996,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1226,0,0,1477,1,0,1,0,4,1,TA,7,Typ,1,TA,Detchd,1960,Unf,2,TA,TA,Y,476,0,0,0,0,0,,,,0,9,2006,WD,Abnorml,132000
20,RL,60,7203,Pave,,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1939,1972,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,Av,Rec,Unf,GasA,TA,Y,SBrkr,896,0,0,2193,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1985,RFn,2,TA,TA,Y,217,0,0,0,0,0,,,,0,9,2009,WD,Normal,124000
30,RL,60,8403,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2007,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,Fa,No,Rec,Unf,GasA,TA,N,FuseF,440,0,0,1457,0,0,1,0,1,1,Fa,3,Typ,0,,Detchd,1930,Unf,1,TA,TA,N,0,0,0,0,0,0,,,,0,1,2009,WD,Normal,61000
20,RL,.,9793,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,7,5,2004,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,1344,0,0,1423,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1967,Unf,2,TA,TA,Y,0,0,0,0,197,0,,,,0,9,2009,WD,Normal,162500
20,RL,65,9348,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,156,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1617,0,0,1497,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,TA,TA,Y,170,30,0,0,0,0,,,,0,5,2008,WD,Normal,249500
30,RL,60,10803,Pave,Gr,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,7,7,2009,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,848,0,0,1215,0,0,1,0,2,1,Gd,4,Typ,0,,Detchd,1980,Fin,2,TA,TA,N,0,0,0,0,0,0,,,,0,6,2009,WD,Normal,107000
20,RL,.,7503,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1915,2003,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1042,0,0,1945,1,0,1,0,3,1,Gd,6,Typ,0,,Attchd,1959,RFn,1,TA,TA,Y,0,0,0,0,0,0,,,Shed,0,7,2007,WD,Normal,153000
20,RL,80,9603,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1990,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,1435,0,0,1266,1,0,1,0,3,1,TA,7,Min,1,Gd,Attchd,1961,Unf,2,TA,TA,Y,146,0,205,0,0,0,,,,0,6,2006,WD,Normal,162000
90,RL,.,18893,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,8,5,2007,1977,Shed,CompShg,Plywood,Plywood,None,1,TA,TA,CBlock,Gd,TA,No,GLQ,Rec,GasA,Ex,Y,SBrkr,1363,1260,0,1235,0,0,2,2,4,2,TA,12,Typ,1,TA,BuiltIn,1977,RFn,2,TA,TA,N,157,24,145,0,0,0,,,Gar2,8300,8,2007,WD,Normal,191000
180,RM,35,3678,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,7,5,1990,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,1074,0,0,1443,1,0,1,0,2,1,TA,5,Typ,0,,Basment,2005,Fin,2,TA,TA,Y,0,44,0,0,0,0,,,,0,10,2006,New,Partial,143500
50,RM,50,5003,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1975,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,834,379,0,1553,0,0,1,0,3,1,Gd,6,Typ,0,,Detchd,1941,Unf,1,TA,TA,P,0,0,0,0,0,0,,,,0,5,2008,WD,Normal,125000
20,RL,64,10478,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1968,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1696,0,0,1417,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2008,RFn,3,TA,TA,Y,162,33,0,0,0,0,,,,0,2,2010,WD,Normal,246350
160,FV,.,4450,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2000,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,532,551,0,1431,0,0,2,1,2,1,Gd,4,Typ,0,,Attchd,2003,RFn,2,TA,TA,Y,0,50,0,0,0,0,,,,0,7,2006,WD,Normal,140000
50,RL,48,12825,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,1970,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,1520,632,0,2208,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003,RFn,2,TA,TA,Y,170,43,0,0,198,0,,,,0,8,2009,WD,Abnorml,240686
120,RL,53,3687,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,1557,0,0,1221,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2007,Fin,3,TA,TA,Y,145,20,0,0,0,0,,,,0,6,2009,WD,Normal,175000
50,RL,.,15663,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,9,2000,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,1139,818,0,1513,0,1,1,1,3,1,Gd,8,Typ,2,TA,Attchd,1939,Unf,2,TA,TA,Y,0,119,150,0,0,0,,,,0,5,2008,WD,Normal,312500
20,RL,85,8503,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,3,1993,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,1237,0,0,1338,0,0,1,0,2,1,TA,6,Typ,0,,Attchd,1961,Unf,2,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,12,2006,WD,Abnorml,99600
50,RL,85,10681,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2131,744,0,1281,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992,Fin,2,TA,TA,Y,0,33,0,0,0,0,,,,0,4,2007,WD,Normal,286000
60,RL,97,10032,Pave,,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1976,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,1166,897,0,1524,0,1,2,1,4,1,TA,8,Typ,1,TA,Attchd,1988,Unf,2,TA,TA,Y,0,228,0,0,192,0,,,,0,9,2007,WD,Normal,212000
30,RL,60,10917,Pave,Gr,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,6,3,1957,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Fa,CBlock,TA,TA,Mn,Unf,Unf,GasA,Fa,N,FuseP,717,0,0,1791,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1967,Unf,2,Fa,TA,N,0,0,75,0,112,0,,,,0,8,2006,WD,Normal,69000
70,RL,70,10573,Pave,,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1986,1994,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,TA,CBlock,Gd,Gd,No,Rec,Unf,GasA,TA,Y,SBrkr,1551,1179,0,1257,0,0,2,1,3,1,Gd,10,Maj,2,TA,Detchd,1932,Unf,2,TA,TA,Y,0,74,0,0,0,0,,,,0,12,2007,WD,Normal,316000
20,RL,50,9408,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,9,1999,2008,Hip,CompShg,VinylSd,VinylSd,None,0,TA,Ex,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,700,0,0,1715,0,1,1,0,2,1,TA,4,Typ,0,,,.,,0,,,Y,0,200,0,0,0,0,,,,0,6,2009,WD,Normal,119000
20,RL,123,47010,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,7,2003,1996,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,,,,,,GasA,TA,Y,SBrkr,3822,0,0,1669,.,.,3,1,5,1,Ex,11,Typ,2,Gd,Attchd,1959,Unf,2,TA,TA,Y,0,372,0,0,0,0,,,,0,7,2008,WD,Normal,285700
80,RL,64,8994,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,7,6,2003,1976,Gable,CompShg,Plywood,Plywood,Stone,130,TA,TA,CBlock,Gd,TA,Gd,GLQ,Rec,GasA,TA,Y,SBrkr,1326,0,0,1510,0,1,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1976,Fin,2,TA,TA,Y,409,36,0,0,0,0,,,,0,2,2007,WD,Normal,175000
20,RL,.,47283,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,AsbShng,AsbShng,BrkFace,44,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,1490,0,0,2641,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1950,RFn,2,TA,TA,Y,0,0,180,0,0,0,,,,0,7,2008,WD,Family,134000
50,RL,152,12137,Pave,,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,5,7,1968,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,Wood,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,1082,673,0,1722,0,0,2,0,4,1,TA,8,Typ,0,,Basment,1988,RFn,2,TA,TA,Y,327,12,0,0,0,0,,,,0,6,2010,WD,Normal,165000
60,RL,65,8453,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1985,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,858,855,0,1299,1,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003,RFn,2,TA,TA,Y,0,61,0,0,0,0,,,,0,2,2008,WD,Normal,209500
20,RL,93,10117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,,2005,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1432,0,0,989,0,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2004,RFn,2,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2010,WD,Normal,174500
20,RL,91,11027,Pave,,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1990,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,1402,0,0,1340,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005,RFn,2,TA,TA,Y,146,55,0,0,0,0,,,,0,10,2006,New,Partial,187800
20,RL,75,11169,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,,5,1998,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1494,0,0,,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,TA,TA,Y,0,114,0,0,168,0,,,,0,7,2009,WD,Family,202000
20,RL,76,8317,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1964,1982,Gable,CompShg,HdBoard,ImStucc,None,0,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,818,0,0,1153,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1982,Unf,1,TA,TA,Y,170,0,0,0,0,0,,,,0,6,2007,WD,Normal,125500
50,RL,60,10137,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,6,1990,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,737,300,0,1443,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1940,Unf,1,TA,TA,Y,0,39,0,0,0,0,,,,0,7,2007,WD,Normal,110000
60,RL,.,15298,Pave,,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1976,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,1214,781,0,2500,1,0,2,1,3,1,Gd,7,Min,2,TA,Attchd,1996,RFn,2,TA,TA,Y,227,32,0,0,0,0,,,,0,6,2007,WD,Normal,212000
160,RM,21,2004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,5,1964,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,548,547,0,1426,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1970,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,76000
90,RL,63,8671,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,6,5,1919,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,1562,0,0,1825,0,0,2,0,4,2,TA,8,Typ,0,,Detchd,1968,Unf,3,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD,Normal,127000
60,RL,72,8232,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2001,2007,Gable,CompShg,VinylSd,VinylSd,Stone,22,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,754,753,0,1313,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2007,Fin,2,TA,TA,Y,102,32,0,0,0,0,,,,0,12,2007,New,Partial,167000
20,RL,75,11628,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,7,6,2004,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,1054,0,0,1660,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1984,Fin,1,TA,TA,Y,0,215,0,0,0,0,,,,0,4,2009,WD,Abnorml,114500
85,RL,70,8403,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1979,1966,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,Gd,LwQ,Rec,GasA,Gd,Y,SBrkr,915,0,0,1587,1,0,1,0,3,1,TA,6,Typ,0,,Detchd,1990,Unf,1,TA,TA,Y,0,0,252,0,0,0,,,,0,5,2007,WD,Normal,130000
20,RL,60,6363,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,7,5,2005,1963,Hip,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,CBlock,Gd,Gd,No,ALQ,Unf,GasA,TA,Y,SBrkr,866,0,0,1505,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1963,Unf,1,TA,TA,Y,0,0,0,0,0,0,,,Shed,650,1,2008,COD,Abnorml,120916
20,RL,69,23583,Pave,,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,6,1999,1979,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,1627,0,0,1676,0,1,2,0,3,1,Fa,6,Typ,1,TA,Attchd,1979,Fin,2,TA,TA,Y,138,28,0,0,0,0,,,,0,9,2006,WD,Normal,243500
50,RL,60,8067,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1997,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,821,502,0,1605,0,0,2,0,3,1,TA,5,Typ,0,,Detchd,1994,Unf,2,TA,TA,Y,110,0,0,0,0,0,,GdWo,,0,9,2008,WD,Normal,139000
120,RM,.,4438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,1998,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,850,0,0,1338,1,0,1,0,1,1,Gd,4,Typ,0,,Attchd,2003,Fin,2,TA,TA,Y,142,0,0,0,0,0,,,,0,5,2009,WD,Normal,141000
160,FV,30,3183,Pave,Pa,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,602,601,0,1691,1,0,2,1,2,1,Gd,5,Typ,0,,Detchd,2005,RFn,2,TA,TA,Y,0,166,0,0,0,0,,,,0,5,2008,WD,Normal,166000
20,RL,82,20273,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,2006,1979,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,1526,0,0,1487,1,0,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1979,Fin,2,TA,TA,Y,142,0,0,0,0,0,,,,0,4,2008,WD,Normal,246000
20,RL,80,10931,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,101,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,1673,0,0,1310,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1978,RFn,2,TA,TA,Y,254,55,0,0,0,0,,,,0,8,2009,WD,Normal,201000
20,RL,80,9603,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,7,8,2005,1976,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,1264,0,0,1597,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976,RFn,2,TA,TA,Y,300,0,0,0,0,0,,,,0,5,2007,WD,Normal,182500
